SourcePath,SourceName,Extension,RelativePath,Target,SizeBytes,ModifiedAt,IndexedAt
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\1 Angebote\Textbausteine alt\Organisation\vorhandene Struktur.xls,vorhandene Struktur.xls,.xls,06_Allgemeine Informationen/1 Angebote/Textbausteine alt/Organisation/vorhandene Struktur.xls,06_Allgemeine Informationen,65536,2008-01-22T10:10:58.966000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\1 Angebote\Training\20120413115606.pdf,20120413115606.pdf,.pdf,06_Allgemeine Informationen/1 Angebote/Training/20120413115606.pdf,06_Allgemeine Informationen,4776832,2012-04-13T09:57:08.717955+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\1 Angebote\Unterschriftenregelung AB 054 - Rev. 16.pdf,Unterschriftenregelung AB 054 - Rev. 16.pdf,.pdf,06_Allgemeine Informationen/1 Angebote/Unterschriftenregelung AB 054 - Rev. 16.pdf,06_Allgemeine Informationen,38165,2016-01-29T12:26:55.446721+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\120801_Kalk EA_Service-Rahmenvertrag.xls,120801_Kalk EA_Service-Rahmenvertrag.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/120801_Kalk EA_Service-Rahmenvertrag.xls,06_Allgemeine Informationen,71168,2012-08-01T10:25:46.857285+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Angebotskalkulation_Basis_Stundensätze nach Bereichen 2012hö.xls,Angebotskalkulation_Basis_Stundensätze nach Bereichen 2012hö.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Angebotskalkulation_Basis_Stundensätze nach Bereichen 2012hö.xls,06_Allgemeine Informationen,37376,2015-03-05T17:30:33.928000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Angebotskalkulation_Basis_Stundensätze.xls,Angebotskalkulation_Basis_Stundensätze.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Angebotskalkulation_Basis_Stundensätze.xls,06_Allgemeine Informationen,38912,2015-03-05T17:30:39.841000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Ergebnisrechnung.XLS,Ergebnisrechnung.XLS,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Ergebnisrechnung.XLS,06_Allgemeine Informationen,32256,2015-03-05T17:30:54.647000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Kalkulation Training 2006.10.12 Rev.0 .xls,Kalkulation Training 2006.10.12 Rev.0 .xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Kalkulation Training 2006.10.12 Rev.0 .xls,06_Allgemeine Informationen,18432,2009-02-03T08:59:18.270000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Tagessatzangebot Berechnung 03.04.2006.xls,Tagessatzangebot Berechnung 03.04.2006.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Tagessatzangebot Berechnung 03.04.2006.xls,06_Allgemeine Informationen,23552,2015-03-05T17:31:11.512000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Tagessatzangebot Berechnung Gesamtpreis Kalkulation 2005.10.12 Rev.0 .xls,Tagessatzangebot Berechnung Gesamtpreis Kalkulation 2005.10.12 Rev.0 .xls,.xls,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Tagessatzangebot Berechnung Gesamtpreis Kalkulation 2005.10.12 Rev.0 .xls,06_Allgemeine Informationen,34816,2016-02-15T09:05:15.858748+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\VORLAGE PMS Erg.pdf,VORLAGE PMS Erg.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/VORLAGE PMS Erg.pdf,06_Allgemeine Informationen,59997,2011-02-14T13:08:19.435159+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\1 Kalkulationsvorlagen\Vorlage PMS.pdf,Vorlage PMS.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/1 Kalkulationsvorlagen/Vorlage PMS.pdf,06_Allgemeine Informationen,62169,2011-02-14T13:08:48.788694+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\10 alt\817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2007 01.xls,817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2007 01.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/10 alt/817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2007 01.xls,06_Allgemeine Informationen,29696,2010-07-28T07:33:41.406475+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\10 alt\817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2010 08.xls,817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2010 08.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/10 alt/817xxxxxAngebotskalkulation_Basis_Stundensätze nach Bereichen 2010 08.xls,06_Allgemeine Informationen,37376,2012-04-10T11:28:59.525403+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\2 Tagessätze und Preise Personal\HM Verkaufssätze Instandhaltung 20090306.pdf,HM Verkaufssätze Instandhaltung 20090306.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/2 Tagessätze und Preise Personal/HM Verkaufssätze Instandhaltung 20090306.pdf,06_Allgemeine Informationen,577035,2009-03-06T07:51:11.220000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\2 Tagessätze und Preise Personal\Preise 2012\Preise 2012.pdf,Preise 2012.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/2 Tagessätze und Preise Personal/Preise 2012/Preise 2012.pdf,06_Allgemeine Informationen,47546,2012-10-10T10:51:25.680660+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\2 Tagessätze und Preise Personal\Preise 2012\Preise 2013.pdf,Preise 2013.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/2 Tagessätze und Preise Personal/Preise 2012/Preise 2013.pdf,06_Allgemeine Informationen,415927,2013-06-18T08:36:19.955299+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\2 Tagessätze und Preise Personal\Preise 2013\Preise 2013.pdf,Preise 2013.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/2 Tagessätze und Preise Personal/Preise 2013/Preise 2013.pdf,06_Allgemeine Informationen,415927,2013-06-18T08:36:19.955299+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\2 Tagessätze und Preise Personal\Tagessätze Daily rates  2012\Daily rates 2012.pdf,Daily rates 2012.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/2 Tagessätze und Preise Personal/Tagessätze Daily rates  2012/Daily rates 2012.pdf,06_Allgemeine Informationen,422608,2012-04-16T12:06:06.986578+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\4 Scheibengesellschaften\SDE_MEVAC_Tagessatz.xls,SDE_MEVAC_Tagessatz.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/4 Scheibengesellschaften/SDE_MEVAC_Tagessatz.xls,06_Allgemeine Informationen,41472,2008-01-25T14:54:18.027000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\4 Scheibengesellschaften\SDE_SIN AAT Tagessatz.pdf,SDE_SIN AAT Tagessatz.pdf,.pdf,06_Allgemeine Informationen/2 Kalkulation/4 Scheibengesellschaften/SDE_SIN AAT Tagessatz.pdf,06_Allgemeine Informationen,14429,2008-06-13T08:22:34.672432+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\5 Vertreterprovisionen\Provisionsliste_AufstellungHV_VertreternachLaendernSeptember2011.xls,Provisionsliste_AufstellungHV_VertreternachLaendernSeptember2011.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/5 Vertreterprovisionen/Provisionsliste_AufstellungHV_VertreternachLaendernSeptember2011.xls,06_Allgemeine Informationen,60416,2012-04-12T09:23:47+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\5 Vertreterprovisionen\Provisionsliste_Werte_StandApril2012_TabellenVertraulich.xls,Provisionsliste_Werte_StandApril2012_TabellenVertraulich.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/5 Vertreterprovisionen/Provisionsliste_Werte_StandApril2012_TabellenVertraulich.xls,06_Allgemeine Informationen,427008,2012-05-02T07:02:11+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\5 Vertreterprovisionen\Vertreter provisionnov2006.xls,Vertreter provisionnov2006.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/5 Vertreterprovisionen/Vertreter provisionnov2006.xls,06_Allgemeine Informationen,33792,2009-04-09T06:46:23.480000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\6 Werkzeugverleih\Mietwerkzeuge\AKTIV-Werkzeuge extern inkl handling fee_EN.xls,AKTIV-Werkzeuge extern inkl handling fee_EN.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/6 Werkzeugverleih/Mietwerkzeuge/AKTIV-Werkzeuge extern inkl handling fee_EN.xls,06_Allgemeine Informationen,140800,2009-11-18T12:06:31.933161+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\6 Werkzeugverleih\Mietwerkzeuge\AKTIV-Werkzeuge extern ohne handling fee.xls,AKTIV-Werkzeuge extern ohne handling fee.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/6 Werkzeugverleih/Mietwerkzeuge/AKTIV-Werkzeuge extern ohne handling fee.xls,06_Allgemeine Informationen,138752,2006-09-07T11:27:12.540000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\6 Werkzeugverleih\Mietwerkzeuge\Kopie von AKTIV-Werkzeuge extern inkl handling fee_EN.xls,Kopie von AKTIV-Werkzeuge extern inkl handling fee_EN.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/6 Werkzeugverleih/Mietwerkzeuge/Kopie von AKTIV-Werkzeuge extern inkl handling fee_EN.xls,06_Allgemeine Informationen,157696,2016-01-29T06:48:25.625563+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\2 Kalkulation\Kick-off Vertrieb AAC_AAT.xls,Kick-off Vertrieb AAC_AAT.xls,.xls,06_Allgemeine Informationen/2 Kalkulation/Kick-off Vertrieb AAC_AAT.xls,06_Allgemeine Informationen,406528,2009-08-04T08:49:06.100000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\AIR Package Tina\Checklists_d.xls,Checklists_d.xls,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/AIR Package Tina/Checklists_d.xls,06_Allgemeine Informationen,89088,2011-04-05T09:42:43.940197+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\AIR Package Tina\Checklists_e.xls,Checklists_e.xls,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/AIR Package Tina/Checklists_e.xls,06_Allgemeine Informationen,89600,2010-11-08T05:47:56+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\AIR Package Tina\Invoice\TIMESHEET_d.XLS,TIMESHEET_d.XLS,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/AIR Package Tina/Invoice/TIMESHEET_d.XLS,06_Allgemeine Informationen,87040,2010-04-12T12:47:10+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\AIR Package Tina\Invoice\TIMESHEET_e.XLS,TIMESHEET_e.XLS,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/AIR Package Tina/Invoice/TIMESHEET_e.XLS,06_Allgemeine Informationen,86528,2010-04-12T12:47:20+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\b Auftragsunterlagenliste.xls,b Auftragsunterlagenliste.xls,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/b Auftragsunterlagenliste.xls,06_Allgemeine Informationen,16384,2007-11-22T13:14:44.384029+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Alt\c Stundenaufschreibung.XLS,c Stundenaufschreibung.XLS,.xls,06_Allgemeine Informationen/3 Abwicklung/Alt/c Stundenaufschreibung.XLS,06_Allgemeine Informationen,19968,2008-01-22T09:19:00.599000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Anträge Entsendung EU_A1\Antrag_1_Formular.pdf,Antrag_1_Formular.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/Anträge Entsendung EU_A1/Antrag_1_Formular.pdf,06_Allgemeine Informationen,51410,2011-12-21T09:35:44.844572+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Arbeitssicherheit\Sonderbeilage Salzgitter\Auftragnehmer-Unterweisung Stufe 1  UM SM.pdf,Auftragnehmer-Unterweisung Stufe 1  UM SM.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/Arbeitssicherheit/Sonderbeilage Salzgitter/Auftragnehmer-Unterweisung Stufe 1  UM SM.pdf,06_Allgemeine Informationen,2328307,2008-02-07T09:35:41.270000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Arbeitssicherheit\Sonderbeilage Salzgitter\Fremdfirmeneinweisung_Stufe_1.pdf,Fremdfirmeneinweisung_Stufe_1.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/Arbeitssicherheit/Sonderbeilage Salzgitter/Fremdfirmeneinweisung_Stufe_1.pdf,06_Allgemeine Informationen,1549612,2008-02-07T09:35:41.460000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Arbeitssicherheit\Sonderbeilage Salzgitter\WAL SZFG Juni 2006_LR.pdf,WAL SZFG Juni 2006_LR.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/Arbeitssicherheit/Sonderbeilage Salzgitter/WAL SZFG Juni 2006_LR.pdf,06_Allgemeine Informationen,1040604,2008-02-07T09:35:41.580000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\Vorbereitung Inspektion\Checklisten.xls,Checklisten.xls,.xls,06_Allgemeine Informationen/3 Abwicklung/Vorbereitung Inspektion/Checklisten.xls,06_Allgemeine Informationen,255488,2011-01-18T10:08:29.066561+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Beispieldokumente\Antrag_1_Formular.pdf,Antrag_1_Formular.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Beispieldokumente/Antrag_1_Formular.pdf,06_Allgemeine Informationen,51410,2011-12-21T09:35:44.844572+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Beispieldokumente\Beispiel A1_Edgar Wirtz.pdf,Beispiel A1_Edgar Wirtz.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Beispieldokumente/Beispiel A1_Edgar Wirtz.pdf,06_Allgemeine Informationen,1501092,2011-12-16T14:02:40.260843+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Beispieldokumente\European Health Insurance Card_Isabel Pleines.pdf,European Health Insurance Card_Isabel Pleines.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Beispieldokumente/European Health Insurance Card_Isabel Pleines.pdf,06_Allgemeine Informationen,41067,2012-02-28T14:25:26.323632+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Beispieldokumente\ID copy_Isabel Pleines.pdf,ID copy_Isabel Pleines.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Beispieldokumente/ID copy_Isabel Pleines.pdf,06_Allgemeine Informationen,134043,2010-08-23T11:23:59.342000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Beispieldokumente\Insurance Confirmation_Pleines_Auslandskrankenversicherung.pdf,Insurance Confirmation_Pleines_Auslandskrankenversicherung.pdf,.pdf,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Beispieldokumente/Insurance Confirmation_Pleines_Auslandskrankenversicherung.pdf,06_Allgemeine Informationen,26162,2011-10-13T12:09:22.272133+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\3 Abwicklung\notwendige Dokumente für Italieneinsätze\Hinweisdokument für Serviceeinsätze in Italien.docx,Hinweisdokument für Serviceeinsätze in Italien.docx,.docx,06_Allgemeine Informationen/3 Abwicklung/notwendige Dokumente für Italieneinsätze/Hinweisdokument für Serviceeinsätze in Italien.docx,06_Allgemeine Informationen,18065,2012-02-28T14:44:46.699233+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\5 Versicherungspolicen\Betriebs- und Produkthaftpflicht.2011  .pdf,Betriebs- und Produkthaftpflicht.2011  .pdf,.pdf,06_Allgemeine Informationen/5 Versicherungspolicen/Betriebs- und Produkthaftpflicht.2011  .pdf,06_Allgemeine Informationen,23930,2011-02-14T14:55:41.470000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\6 Abrechnung\Abrechnung nach Aufwand.xlsx,Abrechnung nach Aufwand.xlsx,.xlsx,06_Allgemeine Informationen/6 Abrechnung/Abrechnung nach Aufwand.xlsx,06_Allgemeine Informationen,15221,2015-11-20T10:17:58.342503+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\6 Abrechnung\Abrechnung nach Festpreis.docx,Abrechnung nach Festpreis.docx,.docx,06_Allgemeine Informationen/6 Abrechnung/Abrechnung nach Festpreis.docx,06_Allgemeine Informationen,13320,2015-10-27T10:09:07.294039+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\6 Abrechnung\Checkliste für Abrechnungen.docx,Checkliste für Abrechnungen.docx,.docx,06_Allgemeine Informationen/6 Abrechnung/Checkliste für Abrechnungen.docx,06_Allgemeine Informationen,17701,2015-11-20T10:11:06.413522+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\6 Abrechnung\Stundenfomular.XLS,Stundenfomular.XLS,.xls,06_Allgemeine Informationen/6 Abrechnung/Stundenfomular.XLS,06_Allgemeine Informationen,61952,2009-03-19T08:53:49.622000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\7 Allgemeine Vorlagen\Expertenmangel.xls,Expertenmangel.xls,.xls,06_Allgemeine Informationen/7 Allgemeine Vorlagen/Expertenmangel.xls,06_Allgemeine Informationen,14848,2009-03-05T15:10:30.820000+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\7 Allgemeine Vorlagen\Projektmappen_Deckblatt.xls,Projektmappen_Deckblatt.xls,.xls,06_Allgemeine Informationen/7 Allgemeine Vorlagen/Projektmappen_Deckblatt.xls,06_Allgemeine Informationen,19968,2007-08-07T11:53:57.521497+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\7 Allgemeine Vorlagen\Prozess Field-Service-Berichte\Avesta_Inspection_report_2018-08-17-16-Stufe 2.pdf,Avesta_Inspection_report_2018-08-17-16-Stufe 2.pdf,.pdf,06_Allgemeine Informationen/7 Allgemeine Vorlagen/Prozess Field-Service-Berichte/Avesta_Inspection_report_2018-08-17-16-Stufe 2.pdf,06_Allgemeine Informationen,1958278,2019-05-06T11:22:11.439488+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\7 Allgemeine Vorlagen\Prozess Field-Service-Berichte\FFA_Hadeed_Final_Report-Stufe 3.pdf,FFA_Hadeed_Final_Report-Stufe 3.pdf,.pdf,06_Allgemeine Informationen/7 Allgemeine Vorlagen/Prozess Field-Service-Berichte/FFA_Hadeed_Final_Report-Stufe 3.pdf,06_Allgemeine Informationen,16220327,2019-04-05T06:00:11.112574+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\06_Allgemeine Informationen\7 Allgemeine Vorlagen\Prozess Field-Service-Berichte\Hydraulic  Inspection_76025728_final_Stufe 3.pdf,Hydraulic  Inspection_76025728_final_Stufe 3.pdf,.pdf,06_Allgemeine Informationen/7 Allgemeine Vorlagen/Prozess Field-Service-Berichte/Hydraulic  Inspection_76025728_final_Stufe 3.pdf,06_Allgemeine Informationen,5391564,2019-04-08T07:26:23.555700+00:00,2026-03-12T11:16:06.006618+00:00
